timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], compute_mode
2022/04/06 06:37:57.006, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:37:58.007, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:37:59.008, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:00.010, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:01.012, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:02.013, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:03.014, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:04.015, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:05.016, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:06.017, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:07.018, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:08.019, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:09.020, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:10.021, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:11.022, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:12.023, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:13.024, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:14.025, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:15.026, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:16.027, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:17.028, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:18.029, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:19.030, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:20.031, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:21.032, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:22.033, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:23.034, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:24.035, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:25.036, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:26.037, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:27.038, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:28.039, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:29.040, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:30.041, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:31.042, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:32.043, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:33.044, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:34.046, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:35.047, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:36.048, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:37.049, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:38.050, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:39.051, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:40.052, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:41.053, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:42.054, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:43.055, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:44.056, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:45.057, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:46.058, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:47.059, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:48.060, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:49.061, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:50.062, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:51.063, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:52.064, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:53.065, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:54.066, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:55.067, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:56.068, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:57.069, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:58.070, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:38:59.071, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:00.072, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:01.073, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:02.074, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:03.075, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:04.076, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:05.077, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:06.078, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:07.080, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:08.081, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:09.082, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:10.083, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:11.084, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:12.085, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:13.086, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:14.087, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:15.088, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:16.089, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:17.090, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:18.091, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:19.092, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:20.093, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:21.094, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:22.095, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:23.096, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:24.097, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:25.098, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:26.099, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:27.100, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:28.101, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:29.102, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:30.103, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:31.104, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:32.105, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:33.106, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:34.107, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:35.108, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:36.109, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:37.110, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:38.111, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:39.112, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:40.113, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:41.114, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:42.115, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:43.116, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:44.117, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:45.118, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:46.119, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:47.120, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:48.121, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:49.122, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:50.123, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:51.125, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:52.126, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:53.127, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:54.128, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:55.129, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:56.130, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:57.131, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:58.132, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:39:59.133, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:00.134, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:01.135, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:02.136, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:03.137, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:04.138, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:05.139, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:06.140, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:07.141, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:08.142, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:09.143, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:10.144, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:11.145, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:12.146, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:13.147, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:14.148, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:15.149, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:16.150, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:17.151, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:18.152, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:19.153, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:20.154, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:21.155, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:22.156, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:23.157, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:24.158, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:25.159, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:26.160, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:27.162, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:28.163, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:29.164, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:30.165, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:31.166, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:32.167, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:33.168, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:34.169, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:35.170, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:36.171, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:37.172, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:38.173, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:39.174, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:40.175, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:41.177, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:42.177, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:43.178, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:44.180, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:45.180, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:46.182, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:47.182, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:48.183, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:49.184, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:50.185, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:51.186, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:52.187, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:53.188, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:54.189, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:55.190, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:56.191, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:57.192, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:58.193, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:40:59.194, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:00.195, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:01.196, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:02.197, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:03.198, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:04.199, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:05.200, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:06.201, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:07.202, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:08.203, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:09.204, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:10.205, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:11.206, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:12.207, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:13.208, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:14.209, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:15.210, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:16.211, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:17.212, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:18.213, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:19.214, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:20.215, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:21.216, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:22.217, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:23.218, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:24.219, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:25.220, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:26.221, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:27.222, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:28.223, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:29.224, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:30.225, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:31.226, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:32.227, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:33.228, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:34.230, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:35.230, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:36.231, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:37.232, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:38.233, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:39.234, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:40.235, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:41.236, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:42.237, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:43.238, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:44.239, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:45.240, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:46.241, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:47.242, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:48.243, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:49.244, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:50.245, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:51.246, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:52.247, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:53.248, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:54.249, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:55.250, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:56.251, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:57.252, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:58.253, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:41:59.254, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:00.255, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:01.256, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:02.257, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:03.258, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:04.259, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:05.260, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:06.261, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:07.262, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:08.263, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:09.263, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:10.264, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:11.266, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:12.266, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:13.267, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:14.268, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:15.269, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:16.270, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:17.272, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:18.273, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:19.274, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:20.274, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:21.275, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:22.277, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:23.277, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:24.278, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:25.279, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:26.280, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:27.281, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:28.282, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:29.284, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:30.286, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:31.287, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:32.289, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:33.290, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:34.291, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:35.292, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:36.293, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:37.294, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:38.295, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:39.296, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:40.297, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:41.299, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:42.300, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:43.301, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:44.302, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:45.303, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:46.304, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:47.305, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:48.306, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:49.307, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:50.308, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:51.309, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:52.310, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:53.311, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:54.312, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:55.313, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:56.314, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:57.315, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:58.316, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:42:59.317, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:43:00.318, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:43:01.319, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:43:02.321, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:43:03.322, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:43:04.323, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:43:05.324, Tesla T4, 39, 0 %, 0 %, 0 MiB, Default
2022/04/06 06:43:06.325, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
